lat,lon,hour_of_day,day_of_week,traffic_congestion,surge_multiplier,distance_km
16.56132144775391,80.68775244140625,12,1,0.850560545477311,2.0980392156862746,3.010374789440392
16.56190128173828,80.69236822509767,10,3,0.4793945824642327,2.627450980392157,6.472860691361372
16.560020635986326,80.69715185546875,14,5,0.167493200765936,2.4117647058823533,3.3300271969362565
16.585018347167967,80.70085211181642,3,4,0.3125793647366224,1.2549019607843137,1.413031305819165
16.53726978149414,80.64753790283201,9,0,0.4234530361567794,2.1176470588235294,3.696306645972647
16.506954382324217,80.65036840820314,17,4,0.6821257176378857,2.666666666666667,2.4264403553641394
16.545353125,80.67806311035154,20,4,0.49388154732824896,3.0,1.3890139756658055
16.565601538085936,80.67146368408203,14,6,0.8651283803727605,2.4705882352941178,1.691889539546149
16.53470630493164,80.67554541015625,20,1,0.6996415700501021,2.8823529411764706,0.9978574506113274
16.571346472167967,80.69828100585937,10,1,0.8519374037856096,2.333333333333333,0.755119240693391
16.55447025146485,80.65509100341797,9,5,0.18485439530480008,1.8235294117647058,5.760362273179412
16.518909643554686,80.65739508056642,17,5,0.9979060596001993,2.6470588235294117,0.04432173846244832
16.5790674194336,80.67399664306642,12,0,0.7613224327217583,2.0588235294117645,1.697262700645275
16.54957980957031,80.66312475585937,8,3,0.850665387594026,2.4117647058823533,1.423656638270286
16.566642950439444,80.69885321044922,19,5,0.6938760668558986,2.7058823529411766,0.8775552750130907
16.55716724243164,80.68016882324218,0,6,0.6524869835587647,2.784313725490196,1.8070676854944236
16.533218572998045,80.65167303466797,13,6,0.6104840628875997,2.666666666666667,1.9043001369939567
16.51573963012695,80.64863653564453,15,4,0.3013126001546189,2.4117647058823533,2.1736941328522965
16.5214158996582,80.65499182128906,3,0,0.7089729551249383,1.0784313725490196,2.1147965260921153
16.56184024658203,80.66934271240235,17,1,0.8048048172093394,2.4901960784313726,1.8044710231314398
16.52793140258789,80.65383215332032,9,1,0.8640348741633004,2.5098039215686274,1.969983601011737
16.512081335449217,80.6633994140625,20,3,0.6659455016734093,2.8235294117647056,2.861733535664461
16.50187702026367,80.63674993896484,11,1,0.8290247737003362,2.1372549019607843,6.668033825686885
16.558288763427726,80.68550177001951,19,3,0.8513627544441672,2.8627450980392157,0.6424432057913217
16.56263370361328,80.69307012939453,12,4,0.8353300693411277,2.568627450980392,0.4537571422600036
16.567520330810552,80.70869512939453,18,3,0.5564747379261072,2.764705882352941,0.9215469334201996
16.56699390258789,80.68967504882812,10,1,0.697258136929777,2.333333333333333,4.453669185610837
16.54114932861328,80.66705389404298,23,5,0.5681631441217934,2.7450980392156863,4.433525053682922
16.57202548828125,80.69357366943359,17,1,0.6885762333582217,2.4901960784313726,3.020810536425249
16.522209356689444,80.66560430908203,2,3,0.6439462804665257,1.215686274509804,2.607104457472884
16.539138983154295,80.67624731445314,1,5,0.6629257633784881,2.1568627450980395,0.3146026208467445
16.587829779052733,80.69120092773439,17,5,0.7662033362548515,2.6470588235294117,2.0106513082082773
16.583301733398436,80.69967718505859,19,1,0.7747689531906259,2.5882352941176467,1.4990377448757235
16.587539862060552,80.6816107788086,14,5,0.502788603611505,2.4117647058823533,0.9115542267122407
16.535000036621085,80.67566748046875,18,4,0.7742035823079332,2.764705882352941,1.0211015777852355
16.52638645019531,80.650826171875,23,4,0.5969467965001023,2.4705882352941178,2.458624541349376
16.5329896911621,80.65124578857422,16,5,0.6527386640307924,2.1568627450980395,1.2038392980265864
16.56815738525391,80.6931616821289,9,3,0.8983663647521908,2.372549019607843,1.9536243219856657
16.55809039916992,80.69577093505859,8,0,0.5786112235600559,2.372549019607843,6.629850082655121
16.551643560791014,80.66872473144531,14,5,0.6006570843965418,2.4117647058823533,2.631226099476119
16.565986822509764,80.67201300048826,10,4,0.8658689960531237,2.215686274509804,1.1147776772473719
16.55258960571289,80.65811987304687,10,3,0.8722093935467746,2.627450980392157,1.5249679036751564
16.540561865234373,80.6679389038086,2,4,0.6726777372448289,1.3725490196078431,1.4220333859696879
16.50157947387695,80.64119024658203,13,2,0.7099862733425006,2.431372549019608,4.440432392600378
16.547493170166014,80.67594976806642,11,2,0.8546835871905571,2.1764705882352944,2.307301710052153
16.54909915771485,80.66316290283201,10,5,0.6357791142120163,2.0784313725490193,1.533774619040509
16.54145450439453,80.68304510498047,14,3,0.7812185442755422,2.0980392156862746,1.7551134559228723
16.567600439453123,80.7811209716797,14,6,0.655203872424833,2.4705882352941178,10.409011984685874
16.57495899047852,80.67369146728515,7,0,0.8085912531588737,2.0588235294117645,1.8566648443589244
16.56721134033203,80.78311224365235,21,4,0.3787061150560955,2.2549019607843137,8.145853158153415
16.512031744384764,80.64498968505859,23,4,0.9212151629169251,2.4705882352941178,0.19433593147158476
16.583450506591795,80.71421881103517,21,5,0.3573094892724027,2.7254901960784315,6.098418846237424
16.539303015136717,80.6718985595703,0,5,0.5090747054303305,2.3529411764705883,7.036595888831929
16.549068640136717,80.68923254394531,14,6,0.70241515488663,2.4705882352941178,0.7142036282720882
16.56053180541992,80.67462225341797,11,2,0.7114517240162044,2.1764705882352944,1.6896104604828923
16.516987036132804,80.6511923828125,0,4,0.6281999385846238,2.196078431372549,0.8014356879398109
16.578659246826163,80.7048804321289,13,1,0.8475888891304085,2.1372549019607843,1.1803393808456142
16.548038671875,80.67890234375,21,3,0.5516969638698367,3.0,2.7047616513186523
16.551868627929686,80.6693045654297,1,2,0.3002050907620185,1.2941176470588236,1.6406302872134901
16.5427896484375,80.68128271484375,0,2,0.643064229230647,1.7647058823529411,0.9319989570088663
16.561905096435545,80.66668005371093,7,2,0.8170237896608223,2.1568627450980395,1.473975027732264
16.546680639648436,80.66894598388672,19,1,0.7678525372127118,2.5882352941176467,2.0222623425025987
16.56125659790039,80.66086645507812,7,1,0.6831197420587369,2.0,0.8520558046865072
16.546871374511717,80.67569036865235,17,5,0.8496009727002735,2.6470588235294117,1.1814679144545184
16.555618475341795,80.67175360107422,15,6,0.6642550455345061,2.0392156862745097,2.3241011848000297
16.515415380859373,80.65682287597657,21,3,0.6769298546318177,3.0,2.753275572193287
16.440761755371085,80.86573858642578,23,2,0.0,1.9607843137254903,20.079781621850113
16.558521459960936,80.67890234375,19,0,0.6701970967698031,2.803921568627451,0.6229610394348164
16.53831500854492,80.6629569091797,15,1,0.7041125030350328,2.1764705882352944,1.9923091462307791
16.53633518066406,80.66548986816406,15,6,0.722744317560391,2.0392156862745097,2.8526529104341996
16.521721075439444,80.65106268310547,14,0,0.8216538135443341,2.2745098039215685,2.9486569494003434
16.525821875,80.6536109008789,0,4,0.4981382168042252,2.196078431372549,5.297429933733178
16.59018726196289,80.68570776367187,18,1,0.5595486378153962,2.8431372549019605,0.7928124519322869
16.50958270874024,80.64722509765625,19,4,0.7593355003532625,2.686274509803922,1.4867717978176231
16.54075641479492,80.682076171875,23,6,0.5240480395853889,1.8235294117647058,1.6816969267982926
16.5111963256836,80.64833135986328,21,3,0.6689792565862795,3.0,4.3363717387197385
16.538177679443358,80.65110845947265,11,4,0.7704476999433546,2.2549019607843137,4.0477722243321805
16.56721896972656,80.78308935546875,17,0,0.5697872778361072,2.313725490196078,7.528722637868124
16.50278873291016,80.64849920654298,18,6,0.6404763537686049,2.450980392156863,2.516665523619766
16.51736087646485,80.6751181640625,22,2,0.20559424703580398,2.549019607843137,8.52662174848237
16.527530859375,80.64779730224609,10,1,0.8204599233508039,2.333333333333333,1.0233784369004175
16.545257757568358,80.66526098632812,12,3,0.8603256894953002,2.333333333333333,0.4360942361313404
16.5501138671875,80.66369696044922,10,0,0.6807772211054415,1.9411764705882353,3.096460955277218
16.508133123779295,80.70958776855468,21,1,0.5395970304260963,2.4705882352941178,1.207278897993792
16.52525348510742,80.65307684326173,11,3,0.7822042191005021,2.0980392156862746,2.5385308240397038
16.573318670654295,80.70672674560547,7,0,0.776809104221412,2.0588235294117645,0.7241304618594188
16.50428409423828,80.63824530029298,16,5,0.6249898101128916,2.1568627450980395,5.387646394711458
16.55550021972656,80.66790075683593,21,6,0.6445745823214246,2.2745098039215685,1.619160236091288
16.544311712646476,80.6825873413086,21,5,0.48420513931332565,2.7254901960784315,0.9112375872131248
16.55142612304688,80.66867895507812,21,2,0.5354717399439904,2.8823529411764706,5.82208752603532
16.53122730102539,80.66232366943359,10,6,0.40100655557865816,1.843137254901961,2.7553698443381722
16.553638647460936,80.66848822021484,9,5,0.6235123529609476,1.8235294117647058,5.517635627161223
16.617603491210936,80.7017294921875,16,1,0.5135446761072046,2.2941176470588234,3.6808452841221526
16.576088140869132,80.69448919677734,21,0,0.1772767886816069,2.1764705882352944,1.6088809465781908
16.538841436767576,80.67565985107422,23,4,0.7909179540732377,2.4705882352941178,1.363679566211216
16.54121036376953,80.67150183105468,20,0,0.7827096480521533,2.431372549019608,4.997678094800475
16.442047308349608,80.87037725830076,20,0,0.0,2.431372549019608,11.435764555293847
16.526943395996092,80.64756842041015,4,4,0.6012131095465518,1.1372549019607843,2.4104452045186204
16.53812427368164,80.67794104003907,14,0,0.749932713894019,2.2745098039215685,3.778794545601489
16.567138861083983,80.6901328125,7,4,0.39292116084062945,2.2941176470588234,1.3018468439750945
16.563118170166014,80.68936987304687,7,2,0.7173727507076627,2.1568627450980395,1.5167662378688767
16.545959661865233,80.67854376220701,22,6,0.18685015312975906,1.9215686274509802,6.098623851526807
16.57220096435546,80.67253179931642,23,1,0.46939435261883544,2.196078431372549,5.2471002907692945
16.506221960449217,80.6445776977539,8,3,0.6619152189389443,2.4117647058823533,5.135132174560701
16.53562183227539,80.65007849121093,14,0,0.6210464953227126,2.2745098039215685,8.029603704662078
16.52351016845703,80.65364904785154,0,6,0.5204366380585651,2.784313725490196,5.903957833678998
16.556667517089835,80.68463201904298,12,3,0.5515967149761902,2.333333333333333,2.7900648845925944
16.507999609375,80.69702215576173,1,5,0.593284067877674,2.1568627450980395,1.6133065307518935
16.49869556274414,80.6461417236328,8,2,0.8203803302678588,2.549019607843137,1.2054475613134805
16.557155798339835,80.67470617675782,20,5,0.6650158572530183,2.215686274509804,3.695991708308365
16.5351221069336,80.66887731933593,11,1,0.6557733652289719,2.1372549019607843,4.222513386524612
16.54359073486328,80.6606909790039,0,6,0.6983099724865741,2.784313725490196,1.3240840096422581
16.554931829833983,80.69651861572265,13,1,0.16128985169241472,2.1372549019607843,7.445882316641785
16.501648138427726,80.65099401855468,18,3,0.810165460363346,2.764705882352941,3.9443398791171447
16.54748935546875,80.66133184814453,19,2,0.6460828969446952,2.8627450980392157,6.9603696934209935
16.55627841796875,80.67573614501951,20,1,0.5494976087729954,2.8823529411764706,4.3348341200287335
16.56131763305664,80.67105169677734,19,2,0.7945353637514676,2.8627450980392157,1.429120692128681
16.533714483642576,80.67156286621093,19,4,0.469770429382928,2.686274509803922,3.028199992190834
16.54716129150391,80.67669744873047,16,3,0.8577905508493193,2.019607843137255,3.548915808804764
16.54480380859375,80.6488501586914,18,3,0.7549478823042091,2.764705882352941,3.5423645013580436
16.549778173828123,80.65640325927734,21,3,0.7439620127509322,3.0,1.3968294637699141
16.583149145507804,80.70401068115235,15,0,0.32611492417561716,2.2549019607843137,1.916828660122689
16.560150335693358,80.70046301269532,19,2,0.7508324866385487,2.8627450980392157,4.321672092858061
16.557407568359373,80.69819708251951,18,2,0.8240474170488921,2.7254901960784315,2.097745794517097
16.543110083007804,80.66059942626951,11,6,0.801116976497182,2.1176470588235294,3.3125072470080457
16.54016132202149,80.65663977050781,15,4,0.8989207647364311,2.4117647058823533,0.2571904986150809
16.605949591064444,80.71604986572265,0,1,0.29677282961639084,1.6274509803921569,7.290121666310081
16.5430337890625,80.66233129882812,10,2,0.770110393545677,2.019607843137255,1.218414914207912
16.542530249023436,80.68357153320314,18,0,0.7869559828658835,2.450980392156863,1.5291826118737695
16.519825170898436,80.65977545166015,23,1,0.46922422302676337,2.196078431372549,5.832636038072566
16.54893131103516,80.66294165039062,12,3,0.923460260225653,2.333333333333333,0.5264233213368982
16.54340762939453,80.66276617431642,13,6,0.8396266349858628,2.666666666666667,1.1635978594914624
16.51501865234375,80.66640539550782,11,6,0.5754270433814518,2.1176470588235294,4.84013170545145
16.552952001953123,80.68176336669922,18,1,0.6491018628116084,2.8431372549019605,2.5030733786105266
16.554744909667967,80.69014044189453,0,5,0.573153372943977,2.3529411764705883,4.756968521524345
16.56123752441406,80.66846533203125,15,4,0.7141149621110656,2.4117647058823533,1.9376652568027772
16.56320972290039,80.7904517211914,10,0,0.5515035697120245,1.9411764705882353,9.493174441095482
16.574104498291014,80.70409460449218,0,6,0.6688573643644597,2.784313725490196,7.034941325946143
16.529277990722655,80.64811773681642,19,0,0.8116790340471931,2.803921568627451,1.4730884447864006
16.57465381469727,80.6937720336914,11,2,0.8707854532259331,2.1764705882352944,2.8369771602839577
16.53351993408203,80.64813299560547,1,6,0.6209176632430331,2.333333333333333,2.1439212156588465
16.565891455078123,80.693306640625,14,6,0.4533728092484661,2.4705882352941178,4.488416599615373
16.52526111450195,80.6718451538086,21,6,0.2834054903081369,2.2745098039215685,5.055972373937035
16.549316595458976,80.68682165527343,11,3,0.8158083591640568,2.0980392156862746,1.0724046644226026
16.541179846191405,80.66880102539062,23,3,0.7430816787759444,2.4705882352941178,0.8906501802433927
16.571426580810552,80.6795584716797,16,3,0.82448697022579,2.019607843137255,2.905715715150811
16.514236639404295,80.67282934570314,17,6,0.7084322738333761,2.5098039215686274,1.1209159250405762
16.54965991821289,80.66474981689453,8,2,0.7339503902908021,2.549019607843137,1.6465514734224804
16.52595157470703,80.66913671875,20,6,0.30591844723355666,2.019607843137255,0.7095055872723643
16.591263006591795,80.68442602539062,8,6,0.37164060210352057,1.5098039215686274,5.752979376296656
16.543937872314444,80.6629569091797,20,3,0.4221735167009818,2.8235294117647056,3.479799488311865
16.568893621826163,80.69122381591797,23,1,0.007837703160109344,2.196078431372549,1.532339547341609
16.514480780029295,80.66683264160156,16,4,0.7455759372989145,2.1764705882352944,0.4240401045018091
16.558006475830076,80.6620795288086,19,4,0.7031135274350553,2.686274509803922,3.173386517860854
16.507568548583983,80.66388006591797,21,6,0.7952043608382312,2.2745098039215685,2.5622209966239073
16.524673651123045,80.65264959716797,0,2,0.34076813533937433,1.7647058823529411,4.7318198285640465
16.50608844604492,80.64639349365235,20,0,0.6259968338315001,2.431372549019608,6.175207832515454
16.562141607666014,80.69873876953125,14,4,0.8117695062869061,2.450980392156863,3.64748867817373
16.555919836425772,80.67148657226562,8,4,0.9244228748578004,2.372549019607843,0.5802643719251103
16.5608217224121,80.69917364501951,18,5,0.6526691173598035,2.4901960784313726,1.3931827625901216
16.556259344482413,80.68618841552734,19,1,0.6255335953994876,2.5882352941176467,2.2884058058920203
16.44044132080078,80.8672797241211,19,0,0.0,2.803921568627451,0.0
16.540508459472655,80.66777868652343,16,2,0.6292866066462283,2.215686274509804,0.9226644456804984
16.5560838684082,80.68651647949218,18,2,0.8171143641855996,2.7254901960784315,3.9523617962112096
16.5764810546875,80.6988226928711,16,3,0.716857131032072,2.019607843137255,1.6579587994010891
16.55609912719727,80.68458624267578,8,6,0.3906860335646838,1.5098039215686274,3.9943915577426283
16.544426153564444,80.67350836181642,21,1,0.5715678416279412,2.4705882352941178,1.489991839671716
16.50758762207031,80.63886328125,20,0,0.4630214910421425,2.431372549019608,3.371031750679883
16.560573767089835,80.69141455078125,11,2,0.6286095206019424,2.1764705882352944,1.572219696118444
16.524334143066405,80.65260382080076,0,3,0.49866322067064717,1.6470588235294117,1.8103828142448852
16.5306932434082,80.66141577148439,9,1,0.3142574593475137,2.5098039215686274,20.89990876677522
16.602691839599608,80.69835729980468,18,5,0.48142131656415366,2.4901960784313726,2.9155645979837583
16.587299536132804,80.68009252929687,13,2,0.732575177338777,2.431372549019608,0.805245854902127
16.56238956298828,80.7913062133789,12,1,0.4175362139389379,2.0980392156862746,13.519631656461764
16.55774326171875,80.67673559570314,19,4,0.6295845817147726,2.686274509803922,1.1812136116428917
16.64337177124024,80.71819372558593,21,6,0.8794983223318802,2.2745098039215685,1.0845150990130783
16.52671069946289,80.64946813964845,17,2,0.4977602641861564,2.333333333333333,3.3761671129708377
16.58128375854492,80.69809027099609,8,2,0.7095157176307152,2.549019607843137,0.6455206274872997
16.532623480224608,80.6669623413086,0,2,0.6382696669567739,1.7647058823529411,1.6920941134577578
16.53013629760742,80.64828558349609,16,1,0.7055749696630293,2.2941176470588234,1.3576265287760314
16.615421484375,80.70385809326173,18,4,0.6391691596125129,2.764705882352941,1.5636003083457775
16.558620642089835,80.68164129638672,23,5,0.699333277954558,2.7450980392156863,5.22157873952251
16.563118170166014,80.6913306274414,17,3,0.8470458812915416,2.4117647058823533,0.5404378861032199
16.54257984008789,80.66223211669922,14,0,0.8547592240932593,2.2745098039215685,2.3480592104923077
16.51459140625,80.66722174072265,22,6,0.527986728214278,1.9215686274509802,0.9807386869325558
16.564640234375,80.70403356933593,18,5,0.6450844450778817,2.4901960784313726,0.9937635537819315
16.552219580078123,80.6670844116211,17,1,0.9276277377410659,2.4901960784313726,1.3501447592527829
16.555881689453123,80.67472143554687,10,1,0.8884513372229649,2.333333333333333,1.7079339700750495
16.5647279724121,80.69758673095701,23,0,0.3876541312522864,1.8235294117647058,4.6810439744269665
16.522888372802733,80.65919561767578,19,5,0.7572860499085549,2.7058823529411766,3.848364519783247
16.511680792236326,80.65325231933593,13,0,0.4206834003583485,2.1372549019607843,3.063941126993623
16.43791217651367,80.87161322021484,0,2,0.22832505982909002,1.7647058823529411,22.00130996087283
16.614620397949217,80.69955511474609,13,1,0.759443581973268,2.1372549019607843,1.1680350519742433
16.567642401123045,80.66902990722656,11,4,0.663625249999256,2.2549019607843137,0.7811369194461721
16.530231665039054,80.66507788085937,12,3,0.8240581343255937,2.333333333333333,4.488472484315965
16.534389685058592,80.65628118896484,21,2,0.5916832867714972,2.8823529411764706,5.965960865505346
16.579254339599608,80.69878454589843,17,5,0.7418957670926769,2.6470588235294117,1.6748096890875184
16.560352514648436,80.70011206054687,7,0,0.7368456946492198,2.0588235294117645,2.3274536339913454
16.57031650390625,80.67160101318359,1,6,0.4906131984275476,2.333333333333333,7.312530529240095
16.45450229492188,80.66748876953125,8,1,0.801397140231856,2.5882352941176467,1.842593198960002
16.534099768066405,80.67417974853517,6,1,0.6266078057886079,1.7058823529411766,1.4022951293716726
16.50674838867188,80.64480657958985,14,5,0.7514316207616984,2.4117647058823533,3.16234215808728
16.53782672729492,80.67288275146484,2,6,0.6233269438247495,2.1372549019607843,0.8956448224611511
16.574917028808592,80.7053687133789,22,0,0.7632776773896713,2.5882352941176467,2.083156438970892
16.545677374267576,80.67589636230468,20,6,0.6514608502529444,2.019607843137255,6.378266440371118
16.543850134277342,80.67718572998047,17,1,0.8918737513717654,2.4901960784313726,1.6062754935105517
16.551357458496092,80.69061346435547,19,4,0.3760699887597996,2.686274509803922,1.7400714757921147
16.526218603515623,80.65377874755859,7,0,0.4941842831009481,2.0588235294117645,3.3102828583726844
16.548816870117193,80.6823203125,9,0,0.8692484067998185,2.1176470588235294,1.417928388481969
16.56699771728516,80.78330297851562,14,0,0.5826047833271158,2.2745098039215685,9.085302549579778
16.54557056274414,80.67633123779298,9,4,0.3892273707046644,2.2549019607843137,9.30410305293228
16.538662145996092,80.6816107788086,12,6,0.21740552141472702,2.215686274509804,1.5564934629640428
16.554348181152335,80.66716070556642,22,4,0.6427768812909824,2.4901960784313726,2.3656108750063836
16.561668585205076,80.67257757568359,16,4,0.7897854430442981,2.1764705882352944,1.5439091349746552
16.572670172119132,80.70928259277343,9,4,0.7884745288475408,2.2549019607843137,4.7616733839431395
16.536125372314444,80.65733404541015,18,2,0.8185378036364188,2.7254901960784315,1.8589793894135758
16.54746646728516,80.68774481201172,18,3,0.5675945332401394,2.764705882352941,1.7728624137154283
16.552139471435545,80.67518682861328,20,6,0.6359559066382141,2.019607843137255,1.8849394167399136
16.542026708984373,80.66487951660156,0,5,0.8783276822289247,2.3529411764705883,0.5961943570782692
16.551147650146476,80.6809775390625,18,5,0.894611344592917,2.4901960784313726,0.9262491825222516
16.515518377685545,80.64563055419922,7,1,0.5130138952198988,2.0,4.247601025026438
16.551807592773436,80.66731329345701,23,6,0.5783578475184664,1.8235294117647058,4.15551765834578
16.520111273193358,80.67398901367187,21,5,0.8512062799331714,2.7254901960784315,2.9378493395417165
16.512100408935545,80.65296240234375,14,3,0.9382393516168922,2.0980392156862746,0.5880986184924817
16.561546514892576,80.68776770019532,17,2,0.7688940920757673,2.333333333333333,4.783892294031616
16.54407901611328,80.68416662597657,17,0,0.2833116481019037,2.313725490196078,6.935950605591577
16.54507846679688,80.6804663696289,21,3,0.6866049321134573,3.0,3.2279691992313904
16.554649542236326,80.68522711181642,19,4,0.7505183875416203,2.686274509803922,0.8399214286098785
16.572986791992186,80.70353002929687,1,5,0.30316682906693226,2.1568627450980395,6.147617085787286
16.57349033203125,80.70699377441404,14,4,0.7167085868894564,2.450980392156863,0.9128278866895295
16.575611303710936,80.698189453125,8,1,0.5038240697560664,2.5882352941176467,7.734831445913765
16.507465551757804,80.64344854736328,10,1,0.9099025846587239,2.333333333333333,0.7878518430398257
16.54605884399414,80.66845770263672,3,6,0.5698903169163028,2.0588235294117645,1.1278431689750283
16.57497806396485,80.70501776123047,13,2,0.7150030656441431,2.431372549019608,2.824636282726938
16.524631689453123,80.66011877441406,7,4,0.5837022472735043,2.2941176470588234,3.4598968782157646
16.51279849853516,80.6565634765625,21,1,0.7691661439061865,2.4705882352941178,1.482466320246935
16.57239169921875,80.69182653808593,14,6,0.7025995258219352,2.4705882352941178,2.1941546094915
16.554348181152335,80.66944952392578,21,6,0.6621647935290393,2.2745098039215685,4.309275744762921
16.555652807617193,80.68570776367187,12,0,0.7145615777124479,2.0588235294117645,2.870241913002608
16.5073778137207,80.64022131347657,20,3,0.722976640050613,2.8235294117647056,4.80789431378825
16.54038257446289,80.66809912109375,1,6,0.5064428556089605,2.333333333333333,3.8497457262501085
16.521232794189444,80.66574926757812,23,5,0.6378566760736916,2.7450980392156863,1.7221926960051113
16.536518286132804,80.66912908935547,20,1,0.6489449524115434,2.8823529411764706,1.3730152972348526
16.55252857055664,80.68849249267578,10,0,0.7594361093157299,1.9411764705882353,1.9031276685244478
16.520199011230467,80.67039556884767,22,3,0.6153252002738984,2.764705882352941,6.060765177906801
16.574451635742186,80.69315405273439,18,1,0.746173840125523,2.8431372549019605,2.1321397429456064
16.524593542480467,80.66216345214845,9,4,0.8318931617436214,2.2549019607843137,1.9369643474651623
16.54932422485352,80.68183966064453,15,5,0.7406061918431089,2.686274509803922,0.8617638737656712
16.567501257324217,80.78099890136718,14,5,0.44386261761317125,2.4117647058823533,8.570694993005906
16.519405554199217,80.67611761474609,20,3,0.7396799311788873,2.8235294117647056,5.440689438361254
16.567989538574217,80.69091101074218,22,0,0.6153783750361589,2.5882352941176467,1.9872117289798459
16.54947299804688,80.68020697021484,17,1,0.8623759247854376,2.4901960784313726,1.403765567188537
16.53891773071289,80.67624731445314,8,5,0.7771839048475193,1.6274509803921569,1.7379655421893496
16.554390142822264,80.67871923828125,10,5,0.6565260384781885,2.0784313725490193,1.2670372802804601
16.53874225463867,80.66156072998047,14,2,0.8687630312826438,2.372549019607843,0.7947127550106573
16.52352161254882,80.65358801269532,1,4,0.48951055496210927,1.5098039215686274,4.231390288869628
16.52693576660156,80.67296667480468,16,1,0.7388809900630814,2.2941176470588234,4.7639712701824495
16.470821569824217,80.68138952636718,13,5,0.6278832472163451,2.7058823529411766,2.761933231772016
16.552501867675772,80.69171209716797,17,3,0.6038008500348553,2.4117647058823533,1.8973537070553042
16.544021795654295,80.65967626953125,23,5,0.626238612094131,2.7450980392156863,2.0307702076218885
16.521881292724608,80.64863653564453,19,3,0.7795893785185505,2.8627450980392157,1.7559379511355477
16.53122730102539,80.65756292724609,4,3,0.277613528967979,1.0784313725490196,3.5236406753673024
16.575939367675772,80.7006079711914,18,1,0.7555867549908,2.8431372549019605,0.7223769241383025
16.533779333496092,80.66787786865235,16,1,0.6774041920506926,2.2941176470588234,1.3405648019226775
16.45896167602539,80.66455145263672,19,1,0.5881000404624148,2.5882352941176467,3.5240329871548957
16.53908176269531,80.6600806274414,12,2,0.5101954401575787,2.1176470588235294,10.655970313016232
16.537658880615233,80.647408203125,1,6,0.729260080113018,2.333333333333333,1.6996450526238314
16.54588336791992,80.66363592529298,18,0,0.7325804588767169,2.450980392156863,3.2328051193570224
16.543281744384764,80.66261358642578,1,6,0.5897709387370424,2.333333333333333,2.821464321353008
16.565387915039054,80.674751953125,21,4,0.5422156127067106,2.2549019607843137,2.3855653071172527
16.567470739746092,80.69671697998047,11,4,0.5633668994141516,2.2549019607843137,0.42207866389965343
16.5493700012207,80.66372747802734,12,1,0.8056491105745961,2.0980392156862746,1.1207567956864959
16.542171667480467,80.68092413330076,15,6,0.9084360546769038,2.0392156862745097,0.7640502548627252
16.502475927734373,80.64463873291015,18,2,0.6818831852773708,2.7254901960784315,8.666915885554298
16.550739477539054,80.6606909790039,23,5,0.6931048293701404,2.7450980392156863,4.722775681359506
16.56187076416016,80.66870947265625,19,5,0.7159155071874588,2.7058823529411766,0.6723332996563477
16.563434790039054,80.69307775878907,7,3,0.680118071303708,2.215686274509804,1.4892280902638482
16.552051733398436,80.67656774902343,21,0,0.728934661476628,2.1764705882352944,0.972823381589435
16.551899145507804,80.66866369628906,18,0,0.743494275750791,2.450980392156863,1.8867421050330713
16.568741033935545,80.7064673461914,17,5,0.6042939330817609,2.6470588235294117,1.195911668908456
16.548061560058592,80.68538732910156,11,6,0.40892673057072426,2.1176470588235294,3.7763014435759286
16.501304815673834,80.64662237548826,9,5,0.2267490839803259,1.8235294117647058,8.342518216167816
16.55830783691406,80.68505926513672,8,6,0.7437164558887289,1.5098039215686274,0.646404050147317
16.51255817260742,80.64871282958985,13,0,0.781717544335615,2.1372549019607843,1.0040992960561708
16.553535650634764,80.6814429321289,23,5,0.7688406581870796,2.7450980392156863,1.1686388947208752
16.542514990234373,80.67958135986328,14,0,0.567253130056712,2.2745098039215685,2.639755906654057
16.57400150146485,80.67025061035154,8,2,0.7539999508728821,2.549019607843137,1.1343335598639328
16.52450961914063,80.65266485595701,18,3,0.7450764066828008,2.764705882352941,1.7051555908550433
16.514915655517576,80.64564581298826,18,2,0.4560795414594442,2.7254901960784315,1.0455359925279573
16.543060491943358,80.67665930175782,19,3,0.7129357912127807,2.8627450980392157,3.3267552196118855
16.576690863037108,80.69689245605468,14,4,0.7200109716293964,2.450980392156863,0.9270747828271098
16.55383319702149,80.65111608886718,15,0,0.8561948367338849,2.2549019607843137,1.6281940152019034
16.50104923095703,80.64559240722656,17,0,0.8640539040544104,2.313725490196078,0.8141660634963647
16.549034307861326,80.66767950439453,15,2,0.8944176911505816,2.0392156862745097,1.6646810695258307
16.543701361083983,80.68519659423826,18,3,0.8065432644505757,2.764705882352941,3.2221294065398562
16.554096411132804,80.66003485107422,0,6,0.6392611743492944,2.784313725490196,2.501122524511559
16.543926428222655,80.66159124755859,1,6,0.5002260836466423,2.333333333333333,13.349516610149687
16.5581590637207,80.68978948974609,18,3,0.5003836509752331,2.764705882352941,2.1261451297387306
16.56721896972656,80.7830283203125,10,1,0.6640425388509802,2.333333333333333,11.075397635879353
16.547229956054686,80.68183203125,14,0,0.7267185209485443,2.2745098039215685,0.9504122549233959
16.524711798095694,80.652779296875,18,5,0.7770952343268409,2.4901960784313726,0.6538539793079333
16.44216556396485,80.8716284790039,12,5,0.9363736627297757,2.2941176470588234,0.0021208779090074745
16.56724185791016,80.77902288818359,11,1,0.5967527136763184,2.1372549019607843,6.640138648129957
16.56213779296875,80.79129858398439,22,6,0.35063860194552965,1.9215686274509802,7.301708164790266
